system:index,BIOME_NAME,ECO_NAME,MeanAltitude,REALM,StdErrAltitude,adm1_name,admin1,id,id_c,iso3,name,region,thermal,x,y,zone,.geo
000000000000000034eb,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,921.5095928818348,Neotropic,109.16058891162284,Bahia,BRAr116,79136,79136,BRA,Brazil,South America,1,-41.24999,-11.6264,3,"{""type"":""Polygon"",""coordinates"":[[[-41.499988470853474,-11.376401979073776],[-41.499988470853474,-11.876400962400322],[-41.4374885919578,-11.87640096717584],[-41.374988712919915,-11.876400933903101],[-41.312488778820544,-11.876400978474688],[-41.24998896315163,-11.87640096774139],[-41.187489055345495,-11.876400974732583],[-41.12498914988216,-11.876400948530812],[-41.06248934043813,-11.876400977144446],[-40.999989411987634,-11.876400993545502],[-40.99998941198763,-11.376401995568079],[-41.06248934043813,-11.376401985633063],[-41.124989149882154,-11.376401948132157],[-41.1874890553455,-11.376401953992053],[-41.24998896315163,-11.376401987307348],[-41.312488778820544,-11.376401963073926],[-41.374988712919915,-11.376401951055316],[-41.4374885919578,-11.376401947702922],[-41.499988470853474,-11.376401979073776]]]}"
000000000000000034ee,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,839.734063938077,Neotropic,319.52937000669687,Bahia,BRAr116,79139,79139,BRA,Brazil,South America,1,-41.24999,-13.1264,3,"{""type"":""Polygon"",""coordinates"":[[[-41.499988470853474,-12.876398985660193],[-41.499988470853474,-13.376397936986297],[-41.4374885919578,-13.376397990275654],[-41.374988712919915,-13.376397947962639],[-41.31248877882055,-13.376397937962388],[-41.24998896315163,-13.376397972103486],[-41.187489055345495,-13.37639799626359],[-41.12498914988216,-13.376397965949394],[-41.06248934043813,-13.376397978018725],[-40.99998941198764,-13.37639797701557],[-40.99998941198763,-12.87639900119346],[-41.06248934043813,-12.876398986176877],[-41.124989149882154,-12.876398967200554],[-41.187489055345495,-12.8763989332083],[-41.24998896315163,-12.876398930972648],[-41.31248877882055,-12.876398936705765],[-41.374988712919915,-12.876398938175244],[-41.4374885919578,-12.876398925678709],[-41.499988470853474,-12.876398985660193]]]}"
000000000000000034ef,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,820.7838584931104,Neotropic,285.12132982735733,Bahia,BRAr116,79140,79140,BRA,Brazil,South America,1,-41.24999,-13.6264,3,"{""type"":""Polygon"",""coordinates"":[[[-41.499988470853474,-13.376397936986297],[-41.499988470853474,-13.876401381453832],[-41.4374885919578,-13.876401442208241],[-41.374988712919915,-13.87640139324507],[-41.312488778820544,-13.876401437382807],[-41.24998896315163,-13.876401446499406],[-41.187489055345495,-13.876401441276094],[-41.124989149882154,-13.876401450505101],[-41.06248934043813,-13.87640143167719],[-40.999989411987634,-13.876401404289448],[-40.99998941198764,-13.37639797701557],[-41.06248934043813,-13.376397978018725],[-41.12498914988216,-13.376397965949394],[-41.187489055345495,-13.37639799626359],[-41.24998896315163,-13.376397972103486],[-41.31248877882055,-13.376397937962388],[-41.374988712919915,-13.376397947962639],[-41.4374885919578,-13.376397990275654],[-41.499988470853474,-13.376397936986297]]]}"
000000000000000034f0,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,457.5048851794528,Neotropic,138.95854474454373,Bahia,BRAr116,79141,79141,BRA,Brazil,South America,1,-41.24999,-14.1264,2,"{""type"":""Polygon"",""coordinates"":[[[-41.499988470853474,-13.876401381453832],[-41.499988470853474,-14.37640038774058],[-41.4374885919578,-14.376400419290158],[-41.374988712919915,-14.376400411457725],[-41.312488778820544,-14.376400428772705],[-41.24998896315163,-14.376400415647085],[-41.187489055345495,-14.376400396992606],[-41.124989149882154,-14.376400404109301],[-41.06248934043813,-14.376400396653755],[-40.999989411987634,-14.376400398349466],[-40.999989411987634,-13.876401404289448],[-41.06248934043813,-13.87640143167719],[-41.124989149882154,-13.876401450505101],[-41.187489055345495,-13.876401441276094],[-41.24998896315163,-13.876401446499406],[-41.312488778820544,-13.876401437382807],[-41.374988712919915,-13.87640139324507],[-41.4374885919578,-13.876401442208241],[-41.499988470853474,-13.876401381453832]]]}"
000000000000000034f1,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,557.3594725495753,Neotropic,110.25539683948432,Bahia,BRAr116,79142,79142,BRA,Brazil,South America,1,-41.24999,-14.6264,3,"{""type"":""Polygon"",""coordinates"":[[[-41.499988470853474,-14.37640038774058],[-41.499988470853474,-14.876399443396895],[-41.4374885919578,-14.876399407035684],[-41.37498871291992,-14.876399414906517],[-41.312488778820544,-14.876399463561857],[-41.24998896315163,-14.876399427369941],[-41.187489055345495,-14.876399407085776],[-41.124989149882154,-14.876399436518629],[-41.06248934043813,-14.876399405645056],[-40.999989411987634,-14.876399414180746],[-40.999989411987634,-14.376400398349466],[-41.06248934043813,-14.376400396653755],[-41.124989149882154,-14.376400404109301],[-41.187489055345495,-14.376400396992606],[-41.24998896315163,-14.376400415647085],[-41.312488778820544,-14.376400428772705],[-41.374988712919915,-14.376400411457725],[-41.4374885919578,-14.376400419290158],[-41.499988470853474,-14.37640038774058]]]}"
00000000000000003537,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,426.5754200041814,Neotropic,29.32430171644961,Bahia,BRAr116,79416,79416,BRA,Brazil,South America,1,-40.74999,-9.1264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.999989411987634,-8.876398030057679],[-40.999989411987634,-9.376401484466378],[-40.93748953264025,-9.376401484270364],[-40.87498971575412,-9.3764015118783],[-40.812489819091084,-9.37640146895819],[-40.74998993053536,-9.376401494270747],[-40.687490059774134,-9.376401467429645],[-40.62499021535767,-9.376401470187734],[-40.5624903271383,-9.376401459724448],[-40.49999040114646,-9.37640151747612],[-40.49999040114646,-8.876398025916705],[-40.5624903271383,-8.876398030666788],[-40.62499021535767,-8.876398020247995],[-40.68749005977414,-8.876398051158489],[-40.749989930535364,-8.876398035471334],[-40.81248981909108,-8.876398029166513],[-40.87498971575412,-8.876398020995811],[-40.93748953264025,-8.876398009712647],[-40.999989411987634,-8.876398030057679]]]}"
00000000000000003538,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,448.2927033844798,Neotropic,90.29773312544297,Bahia,BRAr116,79417,79417,BRA,Brazil,South America,1,-40.74999,-9.6264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.999989411987634,-9.376401484466378],[-40.999989411987634,-9.876400523420157],[-40.93748953264025,-9.876400530343304],[-40.87498971575412,-9.87640051391356],[-40.812489819091084,-9.876400514880443],[-40.749989930535364,-9.876400471939585],[-40.68749005977414,-9.876400470784882],[-40.62499021535767,-9.8764004609285],[-40.5624903271383,-9.87640047085709],[-40.49999040114646,-9.876400517609008],[-40.49999040114646,-9.37640151747612],[-40.5624903271383,-9.376401459724448],[-40.62499021535767,-9.376401470187734],[-40.687490059774134,-9.376401467429645],[-40.74998993053536,-9.376401494270747],[-40.812489819091084,-9.37640146895819],[-40.87498971575412,-9.3764015118783],[-40.93748953264025,-9.376401484270364],[-40.999989411987634,-9.376401484466378]]]}"
00000000000000003539,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,607.6268132015754,Neotropic,100.89660395647772,Bahia,BRAr116,79418,79418,BRA,Brazil,South America,1,-40.74999,-10.1264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.999989411987634,-9.876400523420157],[-40.999989411987634,-10.376399528458709],[-40.93748953264025,-10.376399516406572],[-40.87498971575412,-10.376399517024149],[-40.812489819091084,-10.376399507004507],[-40.74998993053536,-10.376399495635564],[-40.68749005977414,-10.376399503859917],[-40.62499021535766,-10.376399483833529],[-40.5624903271383,-10.376399467730836],[-40.49999040114646,-10.376399475732855],[-40.49999040114646,-9.876400517609008],[-40.5624903271383,-9.87640047085709],[-40.62499021535767,-9.8764004609285],[-40.68749005977414,-9.876400470784882],[-40.749989930535364,-9.876400471939585],[-40.812489819091084,-9.876400514880443],[-40.87498971575412,-9.87640051391356],[-40.93748953264025,-9.876400530343304],[-40.999989411987634,-9.876400523420157]]]}"
0000000000000000353a,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,642.7850292548247,Neotropic,103.96287970531529,Bahia,BRAr116,79419,79419,BRA,Brazil,South America,1,-40.74999,-10.6264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.999989411987634,-10.376399528458709],[-40.999989411987634,-10.876398484603323],[-40.93748953264025,-10.876398528092317],[-40.87498971575412,-10.876398501745685],[-40.81248981909108,-10.876398523715435],[-40.749989930535364,-10.876398468098982],[-40.68749005977414,-10.876398496896332],[-40.62499021535766,-10.87639849601199],[-40.5624903271383,-10.876398501315517],[-40.49999040114646,-10.876398536141423],[-40.49999040114646,-10.376399475732855],[-40.5624903271383,-10.376399467730836],[-40.62499021535766,-10.376399483833529],[-40.68749005977414,-10.376399503859917],[-40.74998993053536,-10.376399495635564],[-40.812489819091084,-10.376399507004507],[-40.87498971575412,-10.376399517024149],[-40.93748953264025,-10.376399516406572],[-40.999989411987634,-10.376399528458709]]]}"
0000000000000000353b,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,700.1360557606224,Neotropic,126.32340652832465,Bahia,BRAr116,79420,79420,BRA,Brazil,South America,1,-40.74999,-11.1264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.999989411987634,-10.876398484603323],[-40.99998941198763,-11.376401995568079],[-40.93748953264025,-11.376401980194192],[-40.87498971575412,-11.376401967522577],[-40.81248981909108,-11.376401941787323],[-40.74998993053536,-11.376401986948036],[-40.68749005977414,-11.376401991441167],[-40.62499021535767,-11.376401982187371],[-40.562490327138306,-11.376401929167026],[-40.49999040114646,-11.376401998005981],[-40.49999040114646,-10.876398536141423],[-40.5624903271383,-10.876398501315517],[-40.62499021535766,-10.87639849601199],[-40.68749005977414,-10.876398496896332],[-40.749989930535364,-10.876398468098982],[-40.81248981909108,-10.876398523715435],[-40.87498971575412,-10.876398501745685],[-40.93748953264025,-10.876398528092317],[-40.999989411987634,-10.876398484603323]]]}"
0000000000000000353f,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,426.38903410990565,Neotropic,132.69245281902687,Bahia,BRAr116,79424,79424,BRA,Brazil,South America,1,-40.74999,-13.1264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.99998941198763,-12.87639900119346],[-40.99998941198764,-13.37639797701557],[-40.93748953264025,-13.376397973349244],[-40.87498971575412,-13.376397936451609],[-40.812489819091084,-13.376397936425494],[-40.74998993053536,-13.376397998076598],[-40.68749005977414,-13.37639794765985],[-40.62499021535767,-13.376397966571215],[-40.5624903271383,-13.376397966415784],[-40.49999040114646,-13.376397985786863],[-40.49999040114646,-12.876399002924936],[-40.5624903271383,-12.876398993568268],[-40.62499021535766,-12.876398990157444],[-40.68749005977414,-12.87639895712761],[-40.74998993053536,-12.876398985657442],[-40.812489819091084,-12.876398968798718],[-40.87498971575412,-12.876398940821947],[-40.93748953264025,-12.876398950129934],[-40.99998941198763,-12.87639900119346]]]}"
00000000000000003540,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,444.8262791290072,Neotropic,149.6570494783972,Bahia,BRAr116,79425,79425,BRA,Brazil,South America,1,-40.74999,-13.6264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.99998941198764,-13.37639797701557],[-40.999989411987634,-13.876401404289448],[-40.93748953264024,-13.8764014520372],[-40.87498971575412,-13.87640140447367],[-40.812489819091084,-13.876401407013285],[-40.749989930535364,-13.876401415522457],[-40.68749005977414,-13.876401401042624],[-40.62499021535767,-13.87640140577733],[-40.562490327138306,-13.876401415598838],[-40.49999040114646,-13.876401400477667],[-40.49999040114646,-13.376397985786863],[-40.5624903271383,-13.376397966415784],[-40.62499021535767,-13.376397966571215],[-40.68749005977414,-13.37639794765985],[-40.74998993053536,-13.376397998076598],[-40.812489819091084,-13.376397936425494],[-40.87498971575412,-13.376397936451609],[-40.93748953264025,-13.376397973349244],[-40.99998941198764,-13.37639797701557]]]}"
00000000000000003541,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,453.51750507242934,Neotropic,155.96826250904886,Bahia,BRAr116,79426,79426,BRA,Brazil,South America,1,-40.74999,-14.1264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.999989411987634,-13.876401404289448],[-40.999989411987634,-14.376400398349466],[-40.93748953264025,-14.376400423590377],[-40.87498971575412,-14.376400447156934],[-40.81248981909108,-14.376400403783341],[-40.749989930535364,-14.376400394789226],[-40.68749005977414,-14.376400393899061],[-40.62499021535767,-14.376400446344192],[-40.562490327138306,-14.376400397300557],[-40.49999040114646,-14.376400435105301],[-40.49999040114646,-13.876401400477667],[-40.562490327138306,-13.876401415598838],[-40.62499021535767,-13.87640140577733],[-40.68749005977414,-13.876401401042624],[-40.749989930535364,-13.876401415522457],[-40.812489819091084,-13.876401407013285],[-40.87498971575412,-13.87640140447367],[-40.93748953264024,-13.8764014520372],[-40.999989411987634,-13.876401404289448]]]}"
00000000000000003586,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,391.56721423591307,Neotropic,26.808004211452484,Bahia,BRAr116,79701,79701,BRA,Brazil,South America,1,-40.24999,-9.1264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.49999040114646,-8.876398025916705],[-40.49999040114646,-9.37640151747612],[-40.437490597736506,-9.376401500402752],[-40.37499068773973,-9.376401521482542],[-40.31249082933165,-9.376401504776279],[-40.24999094629261,-9.376401473758849],[-40.187491039004186,-9.37640150899232],[-40.12499118486192,-9.376401476508494],[-40.062491304022224,-9.37640146703188],[-39.99999147179694,-9.376401482032284],[-39.99999147179693,-8.876398040877625],[-40.062491304022224,-8.876398055393299],[-40.12499118486192,-8.876398053932313],[-40.187491039004186,-8.87639803774592],[-40.249990946292606,-8.876398055146545],[-40.31249082933165,-8.876398039566611],[-40.374990687739725,-8.876398048884006],[-40.4374905977365,-8.876398063288246],[-40.49999040114646,-8.876398025916705]]]}"
00000000000000003587,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,427.4756131388395,Neotropic,36.38429337371866,Bahia,BRAr116,79702,79702,BRA,Brazil,South America,1,-40.24999,-9.6264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.49999040114646,-9.37640151747612],[-40.49999040114646,-9.876400517609008],[-40.437490597736506,-9.876400459143262],[-40.37499068773973,-9.876400482027517],[-40.31249082933165,-9.876400511993708],[-40.24999094629261,-9.87640050794247],[-40.187491039004186,-9.87640048563394],[-40.12499118486192,-9.876400518002837],[-40.062491304022224,-9.87640049461206],[-39.99999147179694,-9.876400487971237],[-39.99999147179694,-9.376401482032284],[-40.062491304022224,-9.37640146703188],[-40.12499118486192,-9.376401476508494],[-40.187491039004186,-9.37640150899232],[-40.24999094629261,-9.376401473758849],[-40.31249082933165,-9.376401504776279],[-40.37499068773973,-9.376401521482542],[-40.437490597736506,-9.376401500402752],[-40.49999040114646,-9.37640151747612]]]}"
00000000000000003588,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,629.0451654635398,Neotropic,153.8042749308363,Bahia,BRAr116,79703,79703,BRA,Brazil,South America,1,-40.24999,-10.1264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.49999040114646,-9.876400517609008],[-40.49999040114646,-10.376399475732855],[-40.437490597736506,-10.376399504356922],[-40.37499068773973,-10.376399471043568],[-40.31249082933165,-10.376399509333543],[-40.24999094629261,-10.376399512562816],[-40.187491039004186,-10.376399499634307],[-40.12499118486192,-10.376399477584252],[-40.062491304022224,-10.376399476611798],[-39.99999147179693,-10.376399503378922],[-39.99999147179694,-9.876400487971237],[-40.062491304022224,-9.87640049461206],[-40.12499118486192,-9.876400518002837],[-40.187491039004186,-9.87640048563394],[-40.24999094629261,-9.87640050794247],[-40.31249082933165,-9.876400511993708],[-40.37499068773973,-9.876400482027517],[-40.437490597736506,-9.876400459143262],[-40.49999040114646,-9.876400517609008]]]}"
00000000000000003589,Tropical & Subtropical Dry Broadleaf Forests,Caatinga,556.8567467342087,Neotropic,170.6651195183082,Bahia,BRAr116,79704,79704,BRA,Brazil,South America,1,-40.24999,-10.6264,2,"{""type"":""Polygon"",""coordinates"":[[[-40.49999040114646,-10.376399475732855],[-40.49999040114646,-10.876398536141423],[-40.437490597736506,-10.876398460622882],[-40.374990687739725,-10.876398472831383],[-40.31249082933165,-10.876398501654569],[-40.24999094629261,-10.876398512390598],[-40.187491039004186,-10.876398527095857],[-40.12499118486192,-10.876398485942365],[-40.062491304022224,-10.876398492200389],[-39.99999147179693,-10.876398485568073],[-39.99999147179693,-10.376399503378922],[-40.062491304022224,-10.376399476611798],[-40.12499118486192,-10.376399477584252],[-40.187491039004186,-10.376399499634307],[-40.24999094629261,-10.376399512562816],[-40.31249082933165,-10.376399509333543],[-40.37499068773973,-10.376399471043568],[-40.437490597736506,-10.376399504356922],[-40.49999040114646,-10.376399475732855]]]}"
